date,p,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE,dividend growth,dividend yield,u
1930.04,25.46,0.97,1.4,17,1930.29,3.3,350.16,13.39,19.21,25.84,0.036,0.038228594,22.14
1930.05,23.94,0.97,1.34,16.9,1930.37,3.31,331.2,13.48,18.58,24.31,0.04,0.0406934,22.17
1930.06,21.52,0.98,1.29,16.8,1930.46,3.31,299.5,13.57,17.95,21.87,0.036,0.045306691,22.18
1930.07,21.06,0.98,1.24,16.6,1930.54,3.32,296.63,13.74,17.42,21.55,0.036,0.046334283,22.2
1930.08,20.79,0.98,1.18,16.5,1930.62,3.32,294.6,13.84,16.76,21.3,0.04,0.046979317,22.22
1930.09,20.78,0.98,1.13,16.6,1930.71,3.32,292.68,13.77,15.92,21.07,0.036,0.047040423,22.24
1930.1,17.92,0.98,1.08,16.5,1930.79,3.33,253.93,13.86,15.26,18.21,0.036,0.054592634,22.26
1930.11,16.62,0.98,1.02,16.4,1930.87,3.33,236.94,13.96,14.58,16.94,0.04,0.058916968,22.28
1930.12,15.51,0.98,0.97,16.1,1930.96,3.34,225.24,14.23,14.09,16.06,0.035,0.063185042,22.3
1931.01,15.98,0.97,0.94,15.9,1931.04,3.34,234.98,14.22,13.82,16.71,-0.593,0.060494368,21.99
1931.02,17.2,0.95,0.91,15.7,1931.12,3.37,256.15,14.2,13.55,18.16,-0.606,0.055424419,21.69
1931.03,17.53,0.94,0.88,15.6,1931.21,3.4,262.73,14.09,13.19,18.58,-0.61,0.053622362,21.39
1931.04,15.86,0.93,0.85,15.5,1931.29,3.43,239.24,13.98,12.82,16.87,-0.619,0.058430013,21.08
1931.05,14.33,0.91,0.82,15.3,1931.37,3.45,218.98,13.96,12.53,15.4,-0.633,0.063733426,20.78
1931.06,13.87,0.9,0.79,15.1,1931.46,3.48,214.76,13.94,12.23,15.06,-0.637,0.064888248,20.48
1931.07,14.33,0.89,0.76,15.1,1931.54,3.51,221.89,13.73,11.77,15.52,-0.647,0.061877181,20.17
1931.08,13.9,0.87,0.73,15.1,1931.62,3.54,215.23,13.52,11.3,15.01,-0.661,0.062827338,19.87
1931.09,11.83,0.86,0.7,15,1931.71,3.57,184.4,13.4,10.91,12.82,-0.667,0.072696534,19.57
1931.1,10.25,0.85,0.67,14.9,1931.79,3.6,160.84,13.29,10.51,11.15,-0.677,0.082604878,19.26
1931.11,10.39,0.83,0.64,14.7,1931.87,3.62,165.26,13.25,10.18,11.42,-0.693,0.080202117,18.96
1931.12,8.44,0.82,0.61,14.6,1931.96,3.65,135.16,13.13,9.77,9.31,-0.699,0.097156398,18.66
1932.01,8.3,0.79,0.59,14.3,1932.04,3.68,135.71,12.97,9.7,9.31,-1.438,0.095578313,18.05
1932.02,8.23,0.77,0.58,14.1,1932.12,3.65,136.47,12.71,9.56,9.34,-1.481,0.093159174,17.44
1932.03,8.26,0.74,0.56,14,1932.21,3.62,137.95,12.36,9.35,9.41,-1.539,0.089588378,16.84
1932.04,6.28,0.71,0.54,13.9,1932.29,3.59,105.63,12,9.14,7.19,-1.596,0.113582803,16.23
1932.05,5.51,0.69,0.53,13.7,1932.37,3.56,94.04,11.72,8.99,6.39,-1.651,0.124627949,15.62
1932.06,4.77,0.66,0.51,13.6,1932.46,3.53,82,11.35,8.77,5.57,-1.722,0.13836478,15.02
1932.07,5.01,0.63,0.49,13.6,1932.54,3.5,86.13,10.89,8.48,5.84,-1.793,0.126407186,14.41
1932.08,7.53,0.61,0.48,13.5,1932.62,3.46,130.41,10.51,8.26,8.83,-1.864,0.080571049,13.8
1932.09,8.26,0.58,0.46,13.4,1932.71,3.43,144.12,10.12,8.03,9.76,-1.955,0.070217918,13.2
1932.1,7.12,0.55,0.44,13.3,1932.79,3.4,125.17,9.73,7.79,8.48,-2.047,0.077710674,12.59
1932.11,7.05,0.53,0.43,13.2,1932.87,3.37,124.87,9.33,7.56,8.46,-2.14,0.07470922,11.98
1932.12,6.82,0.5,0.41,13.1,1932.96,3.34,121.72,8.92,7.32,8.26,-2.259,0.073313783,11.38
1933.01,7.09,0.5,0.41,12.9,1933.04,3.31,128.5,8.97,7.48,8.73,-0.436,0.069816643,11.26
1933.02,6.25,0.49,0.42,12.7,1933.12,3.29,115.06,9.02,7.64,7.83,-0.441,0.0784,11.15
1933.03,6.23,0.49,0.42,12.6,1933.21,3.28,115.6,9,7.75,7.87,-0.445,0.077849117,11.03
1933.04,6.89,0.48,0.42,12.6,1933.29,3.26,127.85,8.91,7.79,8.72,-0.45,0.069666183,10.92
1933.05,8.87,0.48,0.42,12.6,1933.37,3.25,164.59,8.81,7.84,11.25,-0.455,0.053551297,10.81
1933.06,10.39,0.47,0.43,12.7,1933.46,3.23,191.28,8.65,7.82,13.1,-0.46,0.045235804,10.69
1933.07,11.23,0.47,0.43,13.1,1933.54,3.22,200.43,8.3,7.63,13.75,-0.464,0.041406946,10.58
1933.08,10.67,0.46,0.43,13.2,1933.62,3.2,188.99,8.15,7.62,13,-0.47,0.043111528,10.47
1933.09,10.58,0.46,0.43,13.2,1933.71,3.18,187.4,8.06,7.66,12.92,-0.475,0.043005671,10.35
1933.1,9.55,0.45,0.44,13.2,1933.79,3.17,169.16,7.97,7.71,11.7,-0.48,0.047120419,10.24
1933.11,9.78,0.45,0.44,13.2,1933.87,3.15,173.23,7.88,7.75,12.01,-0.485,0.045501022,10.12
1933.12,9.97,0.44,0.44,13.2,1933.96,3.14,176.6,7.79,7.79,12.28,-0.491,0.044132397,10.01
1934.01,10.54,0.44,0.44,13.2,1934.04,3.12,186.69,7.81,7.87,13.03,0.079,0.041821632,10.03
1934.02,11.32,0.44,0.45,13.3,1934.12,3.09,199,7.76,7.88,13.93,0.089,0.039019435,10.05
1934.03,10.74,0.44,0.45,13.3,1934.21,3.07,188.8,7.78,7.95,13.25,0.079,0.041201117,10.07
1934.04,10.92,0.44,0.46,13.3,1934.29,3.04,191.97,7.79,8.03,13.52,0.078,0.040595238,10.09
1934.05,9.81,0.44,0.46,13.3,1934.37,3.01,172.46,7.81,8.1,12.18,0.088,0.045280326,10.11
1934.06,9.94,0.45,0.47,13.4,1934.46,2.98,173.44,7.76,8.11,12.29,0.078,0.044768612,10.12
1934.07,9.47,0.45,0.47,13.4,1934.54,2.96,165.24,7.78,8.19,11.74,0.078,0.047074974,10.14
1934.08,9.1,0.45,0.47,13.4,1934.62,2.93,158.78,7.79,8.26,11.32,0.088,0.049087912,10.16
1934.09,8.88,0.45,0.48,13.6,1934.71,2.9,152.66,7.69,8.21,10.91,0.078,0.050394144,10.18
1934.1,8.95,0.45,0.48,13.5,1934.79,2.87,155.01,7.76,8.34,11.11,0.078,0.050089385,10.2
1934.11,9.2,0.45,0.49,13.5,1934.87,2.85,159.34,7.78,8.41,11.45,0.087,0.048826087,10.22
1934.12,9.26,0.45,0.49,13.4,1934.96,2.82,161.57,7.85,8.55,11.64,0.077,0.048596112,10.24
1935.01,9.26,0.45,0.57,13.6,1935.04,2.79,159.2,7.74,9.8,11.5,0,0.048596112,10.24
1935.02,8.98,0.45,0.65,13.7,1935.12,2.78,153.26,7.68,11.09,11.09,0,0.050111359,10.24
1935.03,8.41,0.45,0.73,13.7,1935.21,2.77,143.53,7.68,12.46,10.4,0,0.053507729,10.24
1935.04,9.04,0.45,0.76,13.8,1935.29,2.76,153.16,7.57,12.82,11.1,-0.323,0.049410066,10.16
1935.05,9.75,0.44,0.78,13.8,1935.37,2.74,165.19,7.51,13.27,11.99,-0.325,0.045470051,10.09
1935.06,10.12,0.44,0.81,13.7,1935.46,2.73,172.71,7.51,13.82,12.54,-0.328,0.043478261,10.01
1935.07,10.65,0.44,0.79,13.7,1935.54,2.72,181.76,7.51,13.54,13.2,0,0.041314554,10.01
1935.08,11.37,0.44,0.78,13.7,1935.62,2.71,194.04,7.51,13.25,14.11,0,0.038698329,10.01
1935.09,11.61,0.44,0.76,13.7,1935.71,2.7,198.14,7.51,12.97,14.42,0,0.037898363,10.01
1935.1,11.92,0.45,0.76,13.7,1935.79,2.69,203.43,7.68,12.97,14.83,0.976,0.037751678,10.24
1935.11,13.04,0.46,0.76,13.8,1935.87,2.67,220.93,7.79,12.88,16.13,0.955,0.035276074,10.47
1935.12,13.04,0.47,0.76,13.8,1935.96,2.66,220.93,7.96,12.88,16.16,0.934,0.036042945,10.69
1936.01,13.76,0.48,0.77,13.8,1936.04,2.65,233.13,8.13,13.05,17.09,0.914,0.034883721,10.92
1936.02,14.55,0.49,0.78,13.8,1936.12,2.65,246.51,8.3,13.22,18.1,0.895,0.033676976,11.15
1936.03,14.86,0.5,0.79,13.7,1936.21,2.66,253.6,8.53,13.48,18.66,0.877,0.033647376,11.38
1936.04,14.88,0.52,0.82,13.7,1936.29,2.66,253.95,8.82,13.99,18.72,1.424,0.034722245,11.76
1936.05,14.09,0.53,0.85,13.7,1936.37,2.66,240.46,9.1,14.51,17.75,1.379,0.037851881,12.13
1936.06,14.69,0.55,0.88,13.8,1936.46,2.66,248.89,9.32,14.91,18.39,1.336,0.037440436,12.51
1936.07,15.56,0.57,0.9,13.9,1936.54,2.67,261.73,9.59,15.14,19.36,1.551,0.036632391,12.97
1936.08,15.87,0.59,0.92,14,1936.62,2.67,265.04,9.85,15.36,19.62,1.498,0.037177064,13.42
1936.09,16.05,0.61,0.94,14,1936.71,2.67,268.04,10.19,15.7,19.86,1.448,0.038006231,13.88
1936.1,16.89,0.65,0.97,14,1936.79,2.67,282.07,10.8,16.14,20.91,2.535,0.038286975,14.71
1936.11,17.36,0.68,0.99,14,1936.87,2.68,289.92,11.41,16.59,21.5,2.395,0.0393625,15.55
1936.12,17.06,0.72,1.02,14,1936.96,2.68,284.91,12.02,17.03,21.13,2.27,0.042203986,16.38
1937.01,17.59,0.73,1.05,14.1,1937.04,2.68,291.68,12.1,17.41,21.62,0.599,0.041500853,16.61
1937.02,18.11,0.74,1.08,14.1,1937.12,2.67,300.3,12.27,17.91,22.24,0.591,0.040861403,16.84
1937.03,18.09,0.75,1.11,14.2,1937.21,2.66,297.86,12.35,18.28,22.04,0.583,0.04145937,17.06
1937.04,17.01,0.78,1.13,14.3,1937.29,2.65,278.12,12.75,18.48,20.56,1.703,0.045855379,17.75
1937.05,16.25,0.81,1.15,14.4,1937.37,2.64,263.85,13.15,18.67,19.47,1.639,0.049846154,18.43
1937.06,15.64,0.84,1.17,14.4,1937.46,2.63,253.94,13.64,19,18.71,1.579,0.05370844,19.11
1937.07,16.57,0.82,1.19,14.5,1937.54,2.62,267.19,13.17,19.13,19.65,-1.223,0.049285878,18.58
1937.08,16.74,0.79,1.2,14.5,1937.62,2.61,269.93,12.79,19.4,19.81,-1.259,0.047391458,18.05
1937.09,14.37,0.77,1.22,14.6,1937.71,2.6,230.12,12.33,19.54,16.85,-1.296,0.053583855,17.52
1937.1,12.28,0.78,1.19,14.6,1937.79,2.59,196.65,12.49,19.06,14.36,0.56,0.063517915,17.75
1937.11,11.2,0.79,1.16,14.5,1937.87,2.58,180.6,12.74,18.7,13.16,0.553,0.070535714,17.97
1937.12,11.02,0.8,1.13,14.4,1937.96,2.57,178.93,12.99,18.35,13.01,0.546,0.072595281,18.2
1938.01,11.31,0.79,1.08,14.2,1938.04,2.56,186.22,13.06,17.73,13.51,-0.363,0.070144385,18.05
1938.02,11.04,0.79,1.02,14.1,1938.12,2.54,183.07,13.04,16.97,13.26,-0.366,0.071256069,17.9
1938.03,10.31,0.78,0.97,14.1,1938.21,2.53,170.96,12.93,16.08,12.38,-0.37,0.075654704,17.75
1938.04,9.89,0.77,0.9,14.2,1938.29,2.51,162.84,12.62,14.87,11.79,-0.749,0.077519414,17.44
1938.05,9.98,0.75,0.84,14.1,1938.37,2.49,165.49,12.49,13.87,11.99,-0.762,0.075484269,17.14
1938.06,10.21,0.74,0.77,14.1,1938.46,2.48,169.3,12.27,12.77,12.29,-0.776,0.072477963,16.84
1938.07,12.24,0.71,0.72,14.1,1938.54,2.46,202.97,11.83,11.94,14.77,-1.594,0.05827884,16.23
1938.08,12.31,0.69,0.67,14.1,1938.62,2.44,204.13,11.39,11.11,14.9,-1.655,0.055781235,15.62
1938.09,11.75,0.66,0.62,14.1,1938.71,2.43,194.84,10.94,10.28,14.28,-1.72,0.056170213,15.02
1938.1,13.06,0.61,0.63,14,1938.79,2.41,218.11,10.19,10.47,16.06,-3.421,0.046707504,13.88
1938.11,13.07,0.56,0.63,14,1938.87,2.39,218.28,9.35,10.58,16.15,-3.714,0.042846213,12.74
1938.12,12.69,0.51,0.64,14,1938.96,2.38,211.93,8.52,10.69,15.76,-4.062,0.040189125,11.6
1939.01,12.5,0.51,0.66,14,1939.04,2.36,208.76,8.57,11.08,15.6,0.283,0.04106664,11.68
1939.02,12.4,0.52,0.69,13.9,1939.12,2.35,208.58,8.69,11.55,15.66,0.281,0.041666694,11.76
1939.03,12.39,0.52,0.71,13.9,1939.21,2.34,208.41,8.75,11.94,15.73,0.279,0.04196933,11.83
1939.04,10.83,0.52,0.73,13.8,1939.29,2.32,183.49,8.87,12.31,13.92,0.277,0.04832253,11.91
1939.05,11.23,0.53,0.74,13.8,1939.37,2.31,190.27,8.92,12.59,14.5,0.276,0.046898219,11.98
1939.06,11.43,0.53,0.76,13.8,1939.46,2.3,193.65,8.98,12.88,14.83,0.274,0.046369204,12.06
1939.07,11.71,0.54,0.78,13.8,1939.54,2.29,198.4,9.15,13.16,15.27,0.812,0.046114432,12.29
1939.08,11.54,0.55,0.79,13.8,1939.62,2.27,195.52,9.32,13.44,15.12,0.797,0.047660312,12.51
1939.09,12.77,0.56,0.81,14.1,1939.71,2.26,211.75,9.29,13.43,16.45,0.783,0.04385278,12.74
1939.1,12.9,0.58,0.84,14,1939.79,2.25,215.44,9.69,14.03,16.82,1.524,0.04496124,13.2
1939.11,12.67,0.6,0.87,14,1939.87,2.24,211.6,10.02,14.53,16.6,1.472,0.047355959,13.65
1939.12,12.37,0.62,0.9,14,1939.96,2.22,206.59,10.35,15.03,16.28,1.424,0.050121261,14.11
1940.01,12.3,0.62,0.93,13.9,1940.04,2.21,206.89,10.48,15.64,16.38,0.233,0.05067748,14.18
1940.02,12.22,0.63,0.96,14,1940.12,2.19,204.08,10.47,16.03,16.22,0.232,0.051282079,14.26
1940.03,12.15,0.63,0.99,14,1940.21,2.17,202.91,10.52,16.53,16.17,0.23,0.051851852,14.33
1940.04,12.27,0.64,1.01,14,1940.29,2.15,204.92,10.63,16.81,16.37,0.457,0.051888101,14.49
1940.05,10.58,0.64,1.02,14,1940.37,2.12,176.69,10.74,17.09,14.14,0.452,0.060806522,14.64
1940.06,9.67,0.65,1.04,14.1,1940.46,2.1,160.35,10.78,17.25,12.84,0.448,0.067218201,14.79
1940.07,9.99,0.66,1.05,14,1940.54,2.08,166.84,10.97,17.59,13.37,0.443,0.065732432,14.94
1940.08,10.2,0.66,1.07,14,1940.62,2.06,170.35,11.08,17.81,13.65,0.439,0.065032647,15.09
1940.09,10.63,0.67,1.08,14,1940.71,2.04,177.53,11.19,18.04,14.21,0.434,0.063029163,15.24
1940.1,10.73,0.67,1.07,14,1940.79,2.02,179.2,11.19,17.87,14.33,0,0.062441752,15.24
1940.11,10.98,0.67,1.06,14,1940.87,1.99,183.37,11.19,17.7,14.64,0,0.061020036,15.24
1940.12,10.53,0.67,1.05,14.1,1940.96,1.97,174.61,11.11,17.41,13.91,0,0.06362773,15.24
1941.01,10.55,0.67,1.05,14.1,1941.04,1.95,174.94,11.17,17.47,13.9,0.216,0.063823033,15.32
1941.02,9.89,0.68,1.06,14.1,1941.12,1.99,164,11.22,17.52,13,0.215,0.068419312,15.4
1941.03,9.95,0.68,1.06,14.2,1941.21,2.04,163.83,11.2,17.45,12.96,0.213,0.068341709,15.47
1941.04,9.64,0.68,1.07,14.3,1941.29,2.08,157.62,11.17,17.49,12.43,0.212,0.070885166,15.55
1941.05,9.43,0.69,1.08,14.4,1941.37,2.12,153.11,11.15,17.54,12.04,0.211,0.072817285,15.62
1941.06,9.76,0.69,1.09,14.7,1941.46,2.16,155.24,10.97,17.34,12.16,0.21,0.070696721,15.7
1941.07,10.26,0.69,1.12,14.7,1941.54,2.21,163.19,11.03,17.87,12.74,0.209,0.067576316,15.77
1941.08,10.21,0.7,1.16,14.9,1941.62,2.25,160.21,10.93,18.15,12.46,0.208,0.06823379,15.85
1941.09,10.24,0.7,1.19,15.1,1941.71,2.29,158.56,10.84,18.43,12.28,0.207,0.068359375,15.93
1941.1,9.83,0.7,1.18,15.3,1941.79,2.33,150.22,10.75,18.03,11.58,0.206,0.071549644,16
1941.11,9.37,0.71,1.17,15.4,1941.87,2.38,142.26,10.73,17.76,10.91,0.205,0.075418036,16.08
1941.12,8.76,0.71,1.16,15.5,1941.96,2.42,132.14,10.71,17.5,10.09,0.204,0.081050228,16.15
1942.01,8.93,0.7,1.12,15.7,1942.04,2.46,132.99,10.47,16.68,10.1,-0.41,0.078760694,16
1942.02,8.65,0.7,1.08,15.8,1942.12,2.46,128,10.31,15.98,9.68,-0.414,0.080539538,15.85
1942.03,8.18,0.69,1.04,16,1942.21,2.46,119.53,10.08,15.2,9,-0.418,0.084352078,15.7
1942.04,7.84,0.68,1.02,16.1,1942.29,2.46,113.85,9.88,14.81,8.54,-0.634,0.086734694,15.47
1942.05,7.93,0.67,1,16.3,1942.37,2.46,113.75,9.61,14.34,8.51,-0.643,0.084489281,15.24
1942.06,8.33,0.66,0.98,16.3,1942.46,2.46,119.49,9.47,14.06,8.91,-0.653,0.079231693,15.02
1942.07,8.64,0.65,0.97,16.4,1942.54,2.47,123.18,9.22,13.78,9.15,-0.886,0.074845718,14.71
1942.08,8.59,0.63,0.95,16.5,1942.62,2.47,121.72,8.97,13.51,9.01,-0.905,0.073729104,14.41
1942.09,8.68,0.62,0.94,16.5,1942.71,2.47,123,8.79,13.32,9.08,-0.924,0.071428571,14.11
1942.1,9.32,0.61,0.97,16.7,1942.79,2.47,130.48,8.54,13.58,9.6,-0.706,0.065450644,13.88
1942.11,9.47,0.6,1,16.8,1942.87,2.47,131.8,8.35,13.92,9.66,-0.718,0.063357973,13.65
1942.12,9.52,0.59,1.03,16.9,1942.96,2.47,131.71,8.16,14.25,9.62,-0.73,0.06197479,13.42
1943.01,10.09,0.59,1.04,16.9,1943.04,2.47,139.59,8.16,14.43,10.15,0,0.058473736,13.42
1943.02,10.69,0.59,1.06,16.9,1943.12,2.47,147.89,8.16,14.62,10.71,0,0.055191768,13.42
1943.03,11.07,0.59,1.07,17.2,1943.21,2.47,150.48,8.02,14.55,10.85,0,0.0532972,13.42
1943.04,11.44,0.59,1.08,17.4,1943.29,2.47,153.72,7.93,14.51,11.04,0,0.051573427,13.42
1943.05,11.89,0.59,1.09,17.5,1943.37,2.47,158.86,7.88,14.56,11.36,0,0.049621531,13.42
1943.06,12.1,0.59,1.1,17.5,1943.46,2.47,161.66,7.88,14.7,11.52,0,0.048760331,13.42
1943.07,12.35,0.59,1.09,17.4,1943.54,2.48,165.95,7.97,14.69,11.77,0.245,0.048043158,13.5
1943.08,11.74,0.6,1.09,17.3,1943.62,2.48,158.66,8.06,14.69,11.21,0.243,0.050823424,13.58
1943.09,11.99,0.6,1.08,17.4,1943.71,2.48,161.11,8.06,14.51,11.34,0.242,0.050041701,13.65
1943.1,11.88,0.6,1.03,17.4,1943.79,2.48,159.63,8.11,13.89,11.19,0.241,0.050785606,13.73
1943.11,11.33,0.61,0.99,17.4,1943.87,2.48,152.24,8.15,13.26,10.63,0.239,0.05354519,13.8
1943.12,11.48,0.61,0.94,17.4,1943.96,2.48,154.26,8.2,12.63,10.74,0.238,0.053135889,13.88
1944.01,11.85,0.61,0.94,17.4,1944.04,2.48,159.23,8.24,12.59,11.05,0.237,0.051758059,13.95
1944.02,11.77,0.62,0.93,17.4,1944.12,2.47,158.16,8.29,12.54,10.95,0.235,0.052393118,14.03
1944.03,12.1,0.62,0.93,17.4,1944.21,2.46,162.59,8.33,12.5,11.22,0.234,0.051239669,14.11
1944.04,11.89,0.62,0.93,17.5,1944.29,2.45,158.86,8.33,12.38,10.94,0.233,0.052424979,14.18
1944.05,12.1,0.63,0.92,17.5,1944.37,2.44,161.66,8.37,12.34,11.1,0.232,0.051790661,14.26
1944.06,12.67,0.63,0.92,17.6,1944.46,2.43,168.32,8.37,12.22,11.53,0.23,0.049723757,14.33
1944.07,13,0.63,0.91,17.7,1944.54,2.43,171.72,8.37,12.06,11.74,0.229,0.048717923,14.41
1944.08,12.81,0.64,0.91,17.7,1944.62,2.42,169.21,8.41,11.98,11.54,0.228,0.049700781,14.49
1944.09,12.6,0.64,0.9,17.7,1944.71,2.41,166.44,8.45,11.89,11.33,0.227,0.050793651,14.56
1944.1,12.91,0.64,0.91,17.7,1944.79,2.4,170.53,8.45,12.02,11.58,0,0.049573974,14.56
1944.11,12.82,0.64,0.92,17.7,1944.87,2.39,169.35,8.45,12.15,11.48,0,0.049921997,14.56
1944.12,13.1,0.64,0.93,17.8,1944.96,2.38,172.07,8.41,12.22,11.64,0,0.048854962,14.56
1945.01,13.49,0.64,0.94,17.8,1945.04,2.37,177.19,8.45,12.35,11.96,0.226,0.047689622,14.64
1945.02,13.94,0.65,0.95,17.8,1945.12,2.36,183.11,8.49,12.48,12.34,0.224,0.046389311,14.71
1945.03,13.93,0.65,0.96,17.8,1945.21,2.34,182.97,8.54,12.61,12.32,0.223,0.046661881,14.79
1945.04,14.28,0.65,0.97,17.8,1945.29,2.33,187.57,8.54,12.78,12.63,0,0.045518207,14.79
1945.05,14.82,0.65,0.99,17.9,1945.37,2.31,193.58,8.49,12.89,13.04,0,0.043859649,14.79
1945.06,15.09,0.65,1,18.1,1945.46,2.3,194.93,8.4,12.92,13.13,0,0.043074884,14.79
1945.07,14.78,0.65,1,18.1,1945.54,2.28,190.92,8.44,12.87,12.87,0.222,0.044203857,14.86
1945.08,14.83,0.66,0.99,18.1,1945.62,2.27,191.57,8.48,12.83,12.92,0.221,0.044279636,14.94
1945.09,15.84,0.66,0.99,18.1,1945.71,2.25,204.61,8.53,12.79,13.8,0.22,0.041666667,15.02
1945.1,16.5,0.66,0.98,18.1,1945.79,2.24,213.14,8.53,12.66,14.37,0,0.04,15.02
1945.11,17.04,0.66,0.97,18.1,1945.87,2.22,220.12,8.53,12.53,14.85,0,0.038732394,15.02
1945.12,17.33,0.66,0.96,18.2,1945.96,2.21,222.63,8.48,12.33,15.02,0,0.038084247,15.02
1946.01,18.02,0.67,0.94,18.2,1946.04,2.19,231.5,8.56,12.08,15.62,0.437,0.036995949,15.17
1946.02,18.07,0.67,0.92,18.1,1946.12,2.2,233.42,8.7,11.88,15.76,0.432,0.037262479,15.32
1946.03,17.53,0.68,0.9,18.3,1946.21,2.2,223.97,8.69,11.5,15.13,0.428,0.038790645,15.47
1946.04,18.66,0.68,0.88,18.4,1946.29,2.21,237.11,8.64,11.18,16.04,0,0.036441586,15.47
1946.05,18.7,0.68,0.86,18.5,1946.37,2.21,236.34,8.59,10.87,16.01,0,0.036363636,15.47
1946.06,18.58,0.68,0.84,18.7,1946.46,2.22,232.31,8.5,10.5,15.77,0,0.036598493,15.47
1946.07,18.05,0.68,0.86,19.8,1946.54,2.22,213.14,8.07,10.12,14.51,0.212,0.037857784,15.55
1946.08,17.7,0.69,0.87,20.2,1946.62,2.23,204.87,7.95,10.11,13.98,0.211,0.038794746,15.62
1946.09,15.09,0.69,0.89,20.4,1946.71,2.23,172.95,7.91,10.2,11.84,0.21,0.045725646,15.7
1946.1,14.75,0.7,0.95,20.8,1946.79,2.24,165.8,7.83,10.64,11.39,0.418,0.047231661,15.85
1946.11,14.69,0.7,1,21.3,1946.87,2.24,161.25,7.72,11.01,11.11,0.414,0.047878353,16
1946.12,15.13,0.71,1.06,21.5,1946.96,2.25,164.54,7.72,11.53,11.37,0.41,0.046926636,16.15
1947.01,15.21,0.71,1.13,21.5,1947.04,2.25,165.41,7.76,12.29,11.47,0.203,0.046898948,16.23
1947.02,15.8,0.72,1.2,21.5,1947.12,2.27,171.82,7.79,13.05,11.95,0.203,0.045358671,16.31
1947.03,15.16,0.72,1.27,21.9,1947.21,2.28,161.85,7.69,13.56,11.29,0.202,0.047493404,16.38
1947.04,14.6,0.73,1.33,21.9,1947.29,2.3,155.87,7.83,14.16,10.9,0.797,0.050228288,16.68
1947.05,14.34,0.75,1.38,21.9,1947.37,2.31,153.1,7.97,14.77,10.73,0.783,0.052068828,16.99
1947.06,14.84,0.76,1.44,22,1947.46,2.33,157.71,8.08,15.3,11.08,0.769,0.051212938,17.29
1947.07,15.77,0.77,1.48,22.2,1947.54,2.35,166.09,8.11,15.55,11.7,0.568,0.048826886,17.52
1947.08,15.46,0.78,1.51,22.5,1947.62,2.36,160.65,8.11,15.73,11.34,0.56,0.050452781,17.75
1947.09,15.06,0.79,1.55,23,1947.71,2.38,153.09,8.03,15.76,10.83,0.553,0.052456839,17.97
1947.1,15.45,0.81,1.57,23,1947.79,2.39,157.06,8.2,15.96,11.13,0.907,0.052211456,18.35
1947.11,15.27,0.82,1.59,23.1,1947.87,2.41,154.56,8.33,16.09,10.98,0.888,0.053918337,18.73
1947.12,15.03,0.84,1.61,23.4,1947.96,2.42,150.18,8.39,16.09,10.68,0.87,0.055888224,19.11
1948.01,14.83,0.84,1.64,23.7,1948.04,2.44,146.3,8.32,16.21,10.42,0.172,0.056866689,19.19
1948.02,14.1,0.85,1.68,23.5,1948.12,2.43,140.28,8.42,16.68,10,0.171,0.060047305,19.26
1948.03,14.3,0.85,1.71,23.4,1948.21,2.42,142.88,8.49,17.09,10.19,0.171,0.059440559,19.34
1948.04,15.4,0.85,1.76,23.8,1948.29,2.41,151.29,8.35,17.29,10.78,0,0.055194805,19.34
1948.05,16.15,0.85,1.81,23.9,1948.37,2.4,157.99,8.32,17.71,11.24,0,0.052631579,19.34
1948.06,16.82,0.85,1.86,24.1,1948.46,2.39,163.18,8.25,18.04,11.58,0,0.050535077,19.34
1948.07,16.42,0.86,1.93,24.4,1948.54,2.38,157.34,8.21,18.49,11.13,0.339,0.052172168,19.49
1948.08,15.94,0.86,2,24.5,1948.62,2.36,152.12,8.24,19.09,10.72,0.337,0.054161418,19.64
1948.09,15.76,0.87,2.07,24.5,1948.71,2.35,150.4,8.3,19.75,10.55,0.334,0.055203046,19.79
1948.1,16.19,0.89,2.14,24.4,1948.79,2.34,155.14,8.53,20.54,10.83,0.987,0.054972205,20.25
1948.11,15.29,0.91,2.22,24.2,1948.87,2.33,147.72,8.79,21.42,10.25,0.965,0.059516024,20.7
1948.12,15.19,0.93,2.29,24.1,1948.96,2.32,147.37,9.02,22.22,10.16,0.944,0.06122449,21.16
1949.01,15.36,0.95,2.32,24,1949.04,2.31,149.64,9.22,22.6,10.25,0.771,0.061631966,21.54
1949.02,14.77,0.96,2.35,23.8,1949.12,2.31,145.1,9.46,23.09,9.87,0.758,0.065222275,21.92
1949.03,14.91,0.98,2.38,23.8,1949.21,2.31,146.47,9.63,23.38,9.9,0.745,0.0657277,22.3
1949.04,14.89,0.99,2.39,23.9,1949.29,2.31,145.67,9.72,23.35,9.78,0.587,0.066711417,22.6
1949.05,14.78,1.01,2.39,23.8,1949.37,2.31,145.2,9.89,23.51,9.69,0.579,0.068110284,22.9
1949.06,13.97,1.02,2.4,23.9,1949.46,2.31,136.67,9.98,23.48,9.07,0.571,0.073013601,23.21
1949.07,14.76,1.03,2.4,23.7,1949.54,2.32,145.61,10.13,23.64,9.61,0.283,0.069557588,23.36
1949.08,15.29,1.03,2.39,23.8,1949.62,2.32,150.21,10.15,23.51,9.85,0.281,0.06758208,23.51
1949.09,15.49,1.04,2.39,23.9,1949.71,2.32,151.53,10.17,23.38,9.88,0.279,0.06714009,23.66
